iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
USA,North America,United States,2021-06-18,33639276.0,21182.0,11685.143,601068.0,606.0,316.143,101044.617,63.626,35.099,1805.469,1.82,0.95,0.87,3739.0,11.231,12855.0,38.613,0.0,0.0,13737.0,41.263,465027592.0,693823.0,1396.835,2.084,649405.0,1.951,0.018,55.6,tests performed,330857311.0,179774137.0,158528640.0,0.0,920205.0,847146.0,99.65,54.15,47.75,0.0,2552.0,309488.0,0.093,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-19,33648327.0,9051.0,11669.571,601250.0,182.0,302.714,101071.804,27.187,35.053,1806.016,0.547,0.909,0.91,3673.0,11.033,12483.0,37.496,0.0,0.0,13551.0,40.704,465524610.0,497018.0,1398.328,1.493,640744.0,1.925,0.018,55.6,tests performed,331431898.0,180005492.0,158898163.0,0.0,574587.0,801762.0,99.83,54.22,47.86,0.0,2415.0,302420.0,0.091,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-20,33653248.0,4921.0,11619.571,601326.0,76.0,298.286,101086.585,14.782,34.903,1806.244,0.228,0.896,0.92,3663.0,11.003,12503.0,37.556,0.0,0.0,13337.0,40.061,465858110.0,333500.0,1399.33,1.002,639002.0,1.919,0.018,55.6,tests performed,331708489.0,180117890.0,159074097.0,0.0,276591.0,785202.0,99.91,54.25,47.91,0.0,2365.0,302263.0,0.091,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,642949.6,14.72,5.99,1931.27211776539
USA,North America,United States,2021-06-21,33663802.0,10554.0,11443.714,601586.0,260.0,308.857,101118.287,31.702,34.374,1807.025,0.781,0.928,0.94,3708.0,11.138,12593.0,37.826,0.0,0.0,13181.0,39.593,466429088.0,570978.0,1401.045,1.715,635142.0,1.908,0.018,55.6,tests performed,332268936.0,180419773.0,159367197.0,0.0,560447.0,734974.0,100.08,54.34,48.0,0.0,2214.0,297919.0,0.09,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-22,33674599.0,10797.0,11453.429,601931.0,345.0,311.0,101150.719,32.432,34.403,1808.062,1.036,0.934,0.96,3744.0,11.246,12539.0,37.664,0.0,0.0,13204.0,39.662,467211641.0,782553.0,1403.396,2.351,628062.0,1.887,0.019,52.6,tests performed,333023900.0,180744582.0,159835483.0,0.0,754964.0,703313.0,100.31,54.44,48.14,0.0,2118.0,292772.0,0.088,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-23,33687264.0,12665.0,11561.857,602329.0,398.0,312.429,101188.761,38.043,34.729,1809.257,1.196,0.938,0.98,3700.0,11.114,12612.0,37.884,0.0,0.0,13121.0,39.412,467976211.0,764570.0,1405.692,2.297,623967.0,1.874,0.019,52.6,tests performed,333759278.0,181075703.0,160276903.0,0.0,735378.0,673600.0,100.53,54.54,48.27,0.0,2029.0,288847.0,0.087,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-24,33701738.0,14474.0,11949.143,602672.0,343.0,315.714,101232.238,43.477,35.892,1810.288,1.03,0.948,1.01,3636.0,10.922,12397.0,37.238,0.0,0.0,13156.0,39.518,468670836.0,694625.0,1407.779,2.086,619581.0,1.861,0.019,52.6,tests performed,334458127.0,181395130.0,160693775.0,0.0,698849.0,645860.0,100.74,54.64,48.4,0.0,1945.0,284220.0,0.086,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-25,33726341.0,24603.0,12437.857,603195.0,523.0,303.857,101306.14,73.902,37.36,1811.858,1.571,0.913,1.02,3617.0,10.865,12408.0,37.271,0.0,0.0,13093.0,39.328,469344262.0,673426.0,1409.802,2.023,616667.0,1.852,0.02,50.0,tests performed,335224498.0,181746987.0,161145813.0,0.0,766371.0,623884.0,100.97,54.74,48.54,0.0,1879.0,281836.0,0.085,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-26,33735711.0,9370.0,12483.429,603350.0,155.0,300.0,101334.285,28.145,37.497,1812.324,0.466,0.901,1.04,3562.0,10.699,12238.0,36.76,0.0,0.0,13204.0,39.662,469837017.0,492755.0,1411.282,1.48,616058.0,1.85,0.02,50.0,tests performed,335723343.0,181972580.0,161440606.0,0.0,498845.0,613064.0,101.12,54.81,48.63,0.0,1847.0,281013.0,0.085,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-27,33740333.0,4622.0,12440.714,603427.0,77.0,300.143,101348.168,13.883,37.369,1812.555,0.231,0.902,1.04,3525.0,10.588,12233.0,36.745,0.0,0.0,13373.0,40.169,470176140.0,339123.0,1412.301,1.019,616861.0,1.853,0.02,50.0,tests performed,335990607.0,182099839.0,161591000.0,0.0,267264.0,611731.0,101.2,54.85,48.67,0.0,1843.0,283136.0,0.085,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,645997.2,14.61,5.66,1940.42640436281
USA,North America,United States,2021-06-28,33753956.0,13623.0,12879.143,603573.0,146.0,283.857,101389.089,40.92,38.686,1812.994,0.439,0.853,1.04,3617.0,10.865,12510.0,37.577,0.0,0.0,13529.0,40.638,470728867.0,552727.0,1413.961,1.66,614254.0,1.845,0.021,47.6,tests performed,336544323.0,182376124.0,161895881.0,0.0,553716.0,610770.0,101.37,54.93,48.76,0.0,1840.0,279479.0,0.084,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-29,33761433.0,7477.0,12404.857,603901.0,328.0,281.429,101411.548,22.459,37.261,1813.979,0.985,0.845,1.04,3676.0,11.042,12664.0,38.04,0.0,0.0,13597.0,40.842,471426419.0,697552.0,1416.056,2.095,602111.0,1.809,0.022,45.5,tests performed,337171946.0,182674616.0,162253493.0,0.0,627623.0,592578.0,101.56,55.02,48.87,0.0,1785.0,275719.0,0.083,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-06-30,33776785.0,15352.0,12788.714,604204.0,303.0,267.857,101457.662,46.114,38.414,1814.889,0.91,0.805,1.08,3673.0,11.033,12881.0,38.692,0.0,0.0,13767.0,41.353,472104398.0,677979.0,1418.093,2.036,589741.0,1.771,0.024,41.7,tests performed,337803111.0,182982999.0,162604223.0,0.0,631165.0,577690.0,101.75,55.11,48.98,0.0,1740.0,272471.0,0.082,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-01,33791906.0,15121.0,12881.143,604487.0,283.0,259.286,101503.082,45.42,38.692,1815.739,0.85,0.779,1.11,3614.0,10.856,12865.0,38.643,0.0,0.0,13876.0,41.68,472746795.0,642397.0,1420.022,1.93,582280.0,1.749,0.025,40.0,tests performed,338409164.0,183276388.0,162938364.0,0.0,606053.0,564434.0,101.93,55.2,49.08,0.0,1700.0,268751.0,0.081,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-02,33821662.0,29756.0,13617.286,604921.0,434.0,246.571,101592.462,89.38,40.903,1817.043,1.304,0.741,1.12,4027.0,12.096,13236.0,39.758,0.0,0.0,14294.0,42.936,473346619.0,599824.0,1421.824,1.802,571765.0,1.717,0.026,38.5,tests performed,339029154.0,183583219.0,163279334.0,0.0,619990.0,543522.0,102.11,55.29,49.18,0.0,1637.0,262319.0,0.079,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-03,33827076.0,5414.0,13052.143,605014.0,93.0,237.714,101608.724,16.262,39.206,1817.322,0.279,0.714,1.14,3753.0,11.273,12918.0,38.803,0.0,0.0,14458.0,43.428,473793277.0,446658.0,1423.166,1.342,565180.0,1.698,0.027,37.0,tests performed,339386253.0,183765153.0,163467963.0,0.0,357099.0,523273.0,102.22,55.35,49.24,0.0,1576.0,256082.0,0.077,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-04,33831361.0,4285.0,13004.0,605055.0,41.0,232.571,101621.596,12.871,39.061,1817.445,0.123,0.699,1.17,3777.0,11.345,13121.0,39.412,0.0,0.0,14577.0,43.786,474053561.0,260284.0,1423.947,0.782,553917.0,1.664,0.028,35.7,tests performed,339436552.0,183792945.0,163495282.0,0.0,50299.0,492278.0,102.24,55.36,49.24,0.0,1483.0,241872.0,0.073,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,649757.8,14.52,7.0,1951.7223783024
USA,North America,United States,2021-07-05,33840264.0,8903.0,12329.714,605180.0,125.0,229.571,101648.338,26.743,37.036,1817.821,0.375,0.69,1.22,3883.0,11.664,13433.0,40.35,0.0,0.0,14757.0,44.327,474360511.0,306950.0,1424.869,0.922,518806.0,1.558,0.029,34.5,tests performed,339833236.0,183994675.0,163703810.0,0.0,396684.0,469845.0,102.36,55.42,49.31,0.0,1415.0,231222.0,0.07,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-06,33862546.0,22282.0,14444.714,605481.0,301.0,225.714,101715.268,66.93,43.389,1818.725,0.904,0.678,1.33,3980.0,11.955,13974.0,41.975,0.0,0.0,14980.0,44.996,474951930.0,591419.0,1426.646,1.776,503644.0,1.513,0.031,32.3,tests performed,340416735.0,184269241.0,164040699.0,0.0,583499.0,463541.0,102.53,55.5,49.41,0.0,1396.0,227804.0,0.069,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-07,33882723.0,20177.0,15134.0,605804.0,323.0,228.571,101775.875,60.607,45.459,1819.695,0.97,0.687,1.38,4132.0,12.412,14665.0,44.05,0.0,0.0,15499.0,46.555,475730001.0,778071.0,1428.983,2.337,517943.0,1.556,0.033,30.3,tests performed,340988326.0,184553521.0,164360662.0,0.0,571591.0,455031.0,102.7,55.59,49.5,0.0,1371.0,224360.0,0.068,61.57,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-08,33903586.0,20863.0,15954.286,606047.0,243.0,222.857,101838.543,62.668,47.923,1820.425,0.73,0.669,1.42,4297.0,12.907,15074.0,45.279,0.0,0.0,16109.0,48.388,476455195.0,725194.0,1431.161,2.178,529771.0,1.591,0.035,28.6,tests performed,341555920.0,184844569.0,164673059.0,0.0,567594.0,449537.0,102.88,55.67,49.6,0.0,1354.0,224026.0,0.067,49.54,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-07-09,33951181.0,47595.0,18502.714,606510.0,463.0,227.0,101981.507,142.964,55.578,1821.816,1.391,0.682,1.44,4369.0,13.123,15409.0,46.285,0.0,0.0,16539.0,49.679,477120611.0,665416.0,1433.16,1.999,539142.0,1.619,0.037,27.0,tests performed,342188548.0,185167742.0,165017708.0,0.0,632628.0,451342.0,103.07,55.77,49.7,0.0,1359.0,226360.0,0.068,49.54,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
